epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,6206.81,1.02307,0.79613,1.31799,0.8525,0.81714,0.8875,0.6623,0.34764,0.84914,0.35268,0.0087526,0.0087526,0.0087526
128,6255.52,1.02327,0.80155,1.3211,0.85109,0.81779,0.88592,0.66236,0.3473,0.83716,0.35255,0.0087427,0.0087427,0.0087427
129,6304.28,1.03481,0.80762,1.33048,0.81239,0.86711,0.88652,0.66349,0.34699,0.80505,0.35273,0.0087328,0.0087328,0.0087328
130,6353.36,1.03542,0.80948,1.32396,0.81321,0.87035,0.8887,0.6638,0.3481,0.80268,0.35329,0.0087229,0.0087229,0.0087229
131,6402.48,1.02447,0.7962,1.31661,0.81632,0.86339,0.88856,0.66597,0.34756,0.79607,0.35297,0.008713,0.008713,0.008713
132,6452.69,1.017,0.7941,1.3155,0.87477,0.79888,0.88404,0.66509,0.34826,0.79505,0.35345,0.0087031,0.0087031,0.0087031
133,6501.36,1.01633,0.79167,1.31532,0.87626,0.80262,0.88489,0.6659,0.34835,0.79425,0.35333,0.0086932,0.0086932,0.0086932
134,6550.47,1.01194,0.79149,1.31111,0.87352,0.80512,0.88532,0.66751,0.34816,0.78585,0.35254,0.0086833,0.0086833,0.0086833
135,6599.57,1.01883,0.79618,1.31592,0.86567,0.80844,0.8861,0.66863,0.34759,0.78425,0.35191,0.0086734,0.0086734,0.0086734
136,6649,1.013,0.78537,1.30914,0.84109,0.83765,0.88573,0.66765,0.34751,0.77227,0.35222,0.0086635,0.0086635,0.0086635
137,6697.61,1.02035,0.79102,1.31137,0.86038,0.81991,0.88612,0.66855,0.34776,0.76768,0.35221,0.0086536,0.0086536,0.0086536
138,6750.57,1.01837,0.79069,1.31439,0.86219,0.81979,0.8864,0.66861,0.3476,0.76905,0.3518,0.0086437,0.0086437,0.0086437
